order_id,order_date,month,quarter,product_id,product_name,category,customer_id,customer_name,city,region,customer_type,salesperson,channel,quantity,unit_price,discount_pct,discount_amount,revenue,cogs,profit,payment_method,status,rating,return_reason
ORD-1581,2024-07-20,2024-07,Q3-2024,P002,Wireless Mouse,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Rakib Islam,Direct Sales,14,14.6,0,0.0,204.4,142.8,61.6,Bank Transfer,Completed,,
ORD-1675,2024-07-20,2024-07,Q3-2024,P012,Webcam HD,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Dilnoza Haque,Direct Sales,9,42.57,0,0.0,383.13,306.0,77.13,Cash,Completed,,
ORD-1785,2024-07-20,2024-07,Q3-2024,P010,Pen Pack,Stationery,C003,Rahim Uddin,Individual,Sylhet,Individual,Dilnoza Haque,Reseller,18,3.24,0,0.0,58.32,45.9,12.42,Cash,Completed,2.8,
ORD-1532,2024-07-21,2024-07,Q3-2024,P011,Whiteboard,Stationery,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Mohin Uddin,Online,19,27.27,10,51.81,466.32,403.75,62.57,Bank Transfer,Completed,4.9,
ORD-2277,2024-07-21,2024-07,Q3-2024,P001,Laptop Pro 15,Electronics,C013,Zahid Hasan,SMB,Sylhet,SMB,Rakib Islam,In-Store,17,996.44,20,3387.9,13551.58,11560.0,1991.58,Bank Transfer,Pending,3.8,
ORD-1189,2024-07-22,2024-07,Q3-2024,P009,Notebook Set,Stationery,C007,Tariq Hassan,Corporate,Khulna,Corporate,Mohin Uddin,Reseller,4,4.79,0,0.0,19.16,17.0,2.16,Bank Transfer,Completed,3.5,
ORD-2293,2024-07-22,2024-07,Q3-2024,P013,Headset Pro,Electronics,C002,Farzana Islam,SMB,Chittagong,SMB,Dilnoza Haque,Online,16,81.72,20,261.5,1046.02,952.0,94.02,Card,Pending,4.0,
ORD-1563,2024-07-23,2024-07,Q3-2024,P014,Filing Cabinet,Furniture,C015,Tanvir Ahmed,Rangpur,Rangpur,Individual,Sabrina Noor,Online,15,86.94,0,0.0,1304.1,1147.5,156.6,Bank Transfer,Completed,,
ORD-1615,2024-07-23,2024-07,Q3-2024,P005,Monitor 27in,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Rakib Islam,Reseller,14,202.65,10,283.71,2553.39,2380.0,173.39,Mobile Banking,Returned,4.2,
ORD-1871,2024-07-23,2024-07,Q3-2024,P004,Mechanical Keyboard,Electronics,C007,Tariq Hassan,Corporate,Khulna,Corporate,Mohin Uddin,Reseller,2,61.81,0,0.0,123.62,93.5,30.12,Cash,Returned,,
ORD-1038,2024-07-24,2024-07,Q3-2024,P004,Mechanical Keyboard,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Mohin Uddin,Reseller,4,59.78,20,47.82,191.3,187.0,4.3,Bank Transfer,Pending,4.7,
ORD-1586,2024-07-24,2024-07,Q3-2024,P005,Monitor 27in,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Arif Khan,Online,5,241.2,20,241.2,964.8,850.0,114.8,Bank Transfer,Returned,4.4,Defective
ORD-2495,2024-07-24,2024-07,Q3-2024,P005,Monitor 27in,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Rakib Islam,In-Store,6,202.55,20,243.06,972.24,1020.0,-47.76,Bank Transfer,Pending,3.1,
ORD-2380,2024-07-25,2024-07,Q3-2024,P004,Mechanical Keyboard,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Mohin Uddin,Direct Sales,13,58.09,20,151.03,604.14,607.75,-3.61,Card,Completed,4.7,Changed Mind
ORD-1190,2024-07-26,2024-07,Q3-2024,P015,Sticky Notes Bulk,Stationery,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Sabrina Noor,Reseller,19,6.64,15,18.92,107.24,96.9,10.34,Mobile Banking,Completed,2.7,
ORD-1278,2024-07-26,2024-07,Q3-2024,P013,Headset Pro,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Sabrina Noor,Reseller,6,86.39,0,0.0,518.34,357.0,161.34,Card,Completed,4.7,
ORD-1764,2024-07-26,2024-07,Q3-2024,P010,Pen Pack,Stationery,C014,Parisa Begum,Corporate,Dhaka,Corporate,Dilnoza Haque,Direct Sales,3,3.58,5,0.54,10.2,7.65,2.55,Card,Completed,4.1,
ORD-1915,2024-07-26,2024-07,Q3-2024,P015,Sticky Notes Bulk,Stationery,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Dilnoza Haque,Reseller,12,6.83,0,0.0,81.96,61.2,20.76,Mobile Banking,Pending,4.8,
ORD-1315,2024-07-28,2024-07,Q3-2024,P014,Filing Cabinet,Furniture,C013,Zahid Hasan,SMB,Sylhet,SMB,Mohin Uddin,In-Store,1,88.6,0,0.0,88.6,76.5,12.1,Cash,Completed,4.5,
ORD-1804,2024-07-28,2024-07,Q3-2024,P005,Monitor 27in,Electronics,C012,Shapna Das,Individual,Mymensingh,Individual,Arif Khan,Direct Sales,20,246.78,20,987.12,3948.48,3400.0,548.48,Bank Transfer,Completed,3.0,
ORD-2364,2024-07-28,2024-07,Q3-2024,P001,Laptop Pro 15,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Sabrina Noor,Direct Sales,7,999.94,20,1399.92,5599.66,4760.0,839.66,Card,Returned,4.6,
ORD-1587,2024-07-29,2024-07,Q3-2024,P001,Laptop Pro 15,Electronics,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Rakib Islam,In-Store,4,800.09,0,0.0,3200.36,2720.0,480.36,Mobile Banking,Returned,3.7,Wrong Item
ORD-2124,2024-07-30,2024-07,Q3-2024,P014,Filing Cabinet,Furniture,C014,Parisa Begum,Corporate,Dhaka,Corporate,Sabrina Noor,Online,14,100.59,15,211.24,1197.02,1071.0,126.02,Mobile Banking,Completed,,
ORD-1194,2024-07-31,2024-07,Q3-2024,P004,Mechanical Keyboard,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Dilnoza Haque,In-Store,18,55.22,20,198.79,795.17,841.5,-46.33,Bank Transfer,Completed,2.7,
ORD-1408,2024-08-01,2024-08,Q3-2024,P015,Sticky Notes Bulk,Stationery,C003,Rahim Uddin,Individual,Sylhet,Individual,Arif Khan,In-Store,11,5.82,10,6.4,57.62,56.1,1.52,Mobile Banking,Completed,4.4,
ORD-1048,2024-08-02,2024-08,Q3-2024,P013,Headset Pro,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Mohin Uddin,Reseller,12,77.69,15,139.84,792.44,714.0,78.44,Cash,Returned,2.8,
ORD-1183,2024-08-02,2024-08,Q3-2024,P014,Filing Cabinet,Furniture,C002,Farzana Islam,SMB,Chittagong,SMB,Mohin Uddin,Direct Sales,17,110.32,0,0.0,1875.44,1300.5,574.94,Mobile Banking,Completed,4.2,
ORD-1245,2024-08-02,2024-08,Q3-2024,P009,Notebook Set,Stationery,C006,Sumaiya Akter,Individual,Dhaka,Individual,Sabrina Noor,Online,13,5.16,0,0.0,67.08,55.25,11.83,Mobile Banking,Completed,3.7,
ORD-1330,2024-08-02,2024-08,Q3-2024,P010,Pen Pack,Stationery,C011,Imran Ali,Corporate,Dhaka,Corporate,Arif Khan,In-Store,5,3.51,5,0.88,16.67,12.75,3.92,Bank Transfer,Completed,,
ORD-1836,2024-08-02,2024-08,Q3-2024,P015,Sticky Notes Bulk,Stationery,C005,Kamal Pasha,SMB,Rajshahi,SMB,Arif Khan,Direct Sales,2,7.06,5,0.71,13.41,10.2,3.21,Bank Transfer,Completed,,
ORD-1556,2024-08-03,2024-08,Q3-2024,P002,Wireless Mouse,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Dilnoza Haque,Online,17,12.97,5,11.02,209.47,173.4,36.07,Card,Completed,,Changed Mind
ORD-2418,2024-08-03,2024-08,Q3-2024,P004,Mechanical Keyboard,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Mohin Uddin,In-Store,17,66.55,0,0.0,1131.35,794.75,336.6,Card,Completed,,
ORD-1612,2024-08-04,2024-08,Q3-2024,P007,Standing Desk,Furniture,C008,Mitu Begum,SMB,Chittagong,SMB,Sabrina Noor,Reseller,3,264.85,10,79.46,715.09,561.0,154.09,Card,Completed,3.6,
ORD-1938,2024-08-04,2024-08,Q3-2024,P013,Headset Pro,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Arif Khan,Reseller,5,80.43,20,80.43,321.72,297.5,24.22,Card,Completed,2.9,
ORD-2073,2024-08-04,2024-08,Q3-2024,P011,Whiteboard,Stationery,C003,Rahim Uddin,Individual,Sylhet,Individual,Sabrina Noor,Direct Sales,9,31.13,15,42.03,238.14,191.25,46.89,Card,Completed,3.7,Wrong Item
ORD-2155,2024-08-04,2024-08,Q3-2024,P008,Desk Lamp,Furniture,C009,Nasim Chowdhury,Dhaka,Dhaka,Individual,Arif Khan,Direct Sales,11,17.89,10,19.68,177.11,168.3,8.81,Bank Transfer,Completed,,
ORD-1058,2024-08-05,2024-08,Q3-2024,P010,Pen Pack,Stationery,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Sabrina Noor,In-Store,20,3.71,0,0.0,74.2,51.0,23.2,Mobile Banking,Completed,,
ORD-1568,2024-08-05,2024-08,Q3-2024,P003,USB-C Hub,Electronics,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Arif Khan,Online,2,23.81,0,0.0,47.62,34.0,13.62,Bank Transfer,Completed,2.9,
ORD-1773,2024-08-05,2024-08,Q3-2024,P008,Desk Lamp,Furniture,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Mohin Uddin,In-Store,12,21.74,5,13.04,247.84,183.6,64.24,Bank Transfer,Completed,4.1,
ORD-2222,2024-08-05,2024-08,Q3-2024,P012,Webcam HD,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Sabrina Noor,In-Store,4,45.57,0,0.0,182.28,136.0,46.28,Card,Returned,,
ORD-1606,2024-08-06,2024-08,Q3-2024,P009,Notebook Set,Stationery,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Mohin Uddin,In-Store,16,5.5,0,0.0,88.0,68.0,20.0,Cash,Completed,3.1,
ORD-2460,2024-08-06,2024-08,Q3-2024,P014,Filing Cabinet,Furniture,C005,Kamal Pasha,SMB,Rajshahi,SMB,Arif Khan,Online,10,101.19,0,0.0,1011.9,765.0,246.9,Bank Transfer,Returned,4.4,
ORD-1490,2024-08-07,2024-08,Q3-2024,P012,Webcam HD,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Dilnoza Haque,In-Store,1,49.72,5,2.49,47.23,34.0,13.23,Mobile Banking,Returned,2.5,
ORD-1889,2024-08-07,2024-08,Q3-2024,P007,Standing Desk,Furniture,C012,Shapna Das,Individual,Mymensingh,Individual,Arif Khan,Online,15,243.38,20,730.14,2920.56,2805.0,115.56,Bank Transfer,Returned,2.7,
ORD-2054,2024-08-07,2024-08,Q3-2024,P009,Notebook Set,Stationery,C003,Rahim Uddin,Sylhet,Sylhet,Individual,Rakib Islam,Direct Sales,11,5.86,10,6.45,58.01,46.75,11.26,Card,Completed,2.6,
ORD-2058,2024-08-07,2024-08,Q3-2024,P012,Webcam HD,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Rakib Islam,Direct Sales,10,40.46,15,60.69,343.91,340.0,3.91,Cash,Returned,3.4,
ORD-2481,2024-08-07,2024-08,Q3-2024,P009,Notebook Set,Stationery,C013,Zahid Hasan,SMB,Sylhet,SMB,Rakib Islam,Reseller,13,5.29,0,0.0,68.77,55.25,13.52,Mobile Banking,Completed,3.6,Changed Mind
ORD-1424,2024-08-08,2024-08,Q3-2024,P012,Webcam HD,Electronics,C011,Imran Ali,Corporate,Dhaka,Corporate,Mohin Uddin,Reseller,17,49.85,5,42.37,805.08,578.0,227.08,Bank Transfer,Pending,3.1,
ORD-1467,2024-08-08,2024-08,Q3-2024,P012,Webcam HD,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Arif Khan,Online,15,38.23,5,28.67,544.78,510.0,34.78,Bank Transfer,Completed,,
ORD-1601,2024-08-08,2024-08,Q3-2024,P005,Monitor 27in,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Rakib Islam,Reseller,17,199.2,0,0.0,3386.4,2890.0,496.4,Mobile Banking,Returned,,
ORD-1741,2024-08-08,2024-08,Q3-2024,P004,Mechanical Keyboard,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Mohin Uddin,Reseller,1,66.76,20,13.35,53.41,46.75,6.66,Mobile Banking,Completed,3.2,
ORD-1603,2024-08-09,2024-08,Q3-2024,P005,Monitor 27in,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Mohin Uddin,In-Store,15,244.02,20,732.06,2928.24,2550.0,378.24,Card,Pending,4.4,
ORD-1868,2024-08-09,2024-08,Q3-2024,P012,Webcam HD,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Sabrina Noor,In-Store,17,41.12,5,34.95,664.09,578.0,86.09,Cash,Completed,4.9,
ORD-2395,2024-08-09,2024-08,Q3-2024,P005,Monitor 27in,Electronics,C013,Zahid Hasan,SMB,Sylhet,SMB,Arif Khan,Reseller,5,207.92,10,103.96,935.64,850.0,85.64,Bank Transfer,Returned,3.2,
ORD-2383,2024-08-10,2024-08,Q3-2024,P013,Headset Pro,Electronics,C013,Zahid Hasan,SMB,Sylhet,SMB,Mohin Uddin,In-Store,8,72.08,5,28.83,547.81,476.0,71.81,Cash,Returned,,
ORD-1945,2024-08-11,2024-08,Q3-2024,P009,Notebook Set,Stationery,C007,Tariq Hassan,Corporate,Khulna,Corporate,Dilnoza Haque,Direct Sales,15,4.77,15,10.73,60.82,63.75,-2.93,Cash,Completed,4.4,
ORD-1806,2024-08-12,2024-08,Q3-2024,P001,Laptop Pro 15,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Arif Khan,Online,15,828.25,20,2484.75,9939.0,10200.0,-261.0,Mobile Banking,Completed,,
ORD-2316,2024-08-12,2024-08,Q3-2024,P003,USB-C Hub,Electronics,C007,Tariq Hassan,Corporate,Khulna,Corporate,Mohin Uddin,Reseller,19,20.33,15,57.94,328.33,323.0,5.33,Cash,Completed,4.8,
ORD-1215,2024-08-14,2024-08,Q3-2024,P003,USB-C Hub,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Arif Khan,Online,16,23.73,15,56.95,322.73,272.0,50.73,Bank Transfer,Completed,,
ORD-2435,2024-08-14,2024-08,Q3-2024,P003,USB-C Hub,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Arif Khan,Online,12,21.98,0,0.0,263.76,204.0,59.76,Cash,Returned,4.3,
ORD-2224,2024-08-15,2024-08,Q3-2024,P005,Monitor 27in,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Rakib Islam,Direct Sales,8,226.98,0,0.0,1815.84,1360.0,455.84,Cash,Completed,3.0,
ORD-1607,2024-08-16,2024-08,Q3-2024,P008,Desk Lamp,Furniture,C002,Farzana Islam,SMB,Chittagong,SMB,Dilnoza Haque,Online,18,20.38,5,18.34,348.5,275.4,73.1,Mobile Banking,Returned,,
ORD-1646,2024-08-16,2024-08,Q3-2024,P013,Headset Pro,Electronics,C011,Imran Ali,Corporate,Dhaka,Corporate,Sabrina Noor,Direct Sales,1,76.41,10,7.64,68.77,59.5,9.27,Card,Completed,3.0,
ORD-1031,2024-08-17,2024-08,Q3-2024,P005,Monitor 27in,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Rakib Islam,Direct Sales,4,225.79,0,0.0,903.16,680.0,223.16,Cash,Returned,3.0,
ORD-1198,2024-08-17,2024-08,Q3-2024,P012,Webcam HD,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Mohin Uddin,In-Store,8,43.35,5,17.34,329.46,272.0,57.46,Mobile Banking,Completed,3.2,Defective
ORD-1561,2024-08-17,2024-08,Q3-2024,P003,USB-C Hub,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Sabrina Noor,Online,6,22.02,0,0.0,132.12,102.0,30.12,Mobile Banking,Pending,3.2,
ORD-1701,2024-08-17,2024-08,Q3-2024,P014,Filing Cabinet,Furniture,C013,Zahid Hasan,SMB,Sylhet,SMB,Sabrina Noor,In-Store,2,108.44,15,32.53,184.35,153.0,31.35,Bank Transfer,Returned,2.9,
ORD-1843,2024-08-17,2024-08,Q3-2024,P005,Monitor 27in,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Dilnoza Haque,Direct Sales,20,216.67,0,0.0,4333.4,3400.0,933.4,Mobile Banking,Completed,3.4,Wrong Item
ORD-1512,2024-08-18,2024-08,Q3-2024,P001,Laptop Pro 15,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Sabrina Noor,Online,11,870.65,15,1436.57,8140.58,7480.0,660.58,Mobile Banking,Completed,4.8,
ORD-1527,2024-08-18,2024-08,Q3-2024,P010,Pen Pack,Stationery,C005,Kamal Pasha,SMB,Rajshahi,SMB,Dilnoza Haque,Direct Sales,13,3.17,15,6.18,35.03,33.15,1.88,Mobile Banking,Completed,2.8,
ORD-1265,2024-08-19,2024-08,Q3-2024,P013,Headset Pro,Electronics,C002,Farzana Islam,SMB,Chittagong,SMB,Mohin Uddin,Reseller,4,78.32,0,0.0,313.28,238.0,75.28,Bank Transfer,Completed,3.7,
ORD-1349,2024-08-19,2024-08,Q3-2024,P006,Office Chair,Furniture,C006,Sumaiya Akter,Individual,Dhaka,Individual,Dilnoza Haque,Online,9,132.33,0,0.0,1190.97,994.5,196.47,Mobile Banking,Completed,2.8,
ORD-1392,2024-08-19,2024-08,Q3-2024,P004,Mechanical Keyboard,Electronics,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Mohin Uddin,In-Store,9,65.63,0,0.0,590.67,420.75,169.92,Cash,Completed,2.9,
ORD-1008,2024-08-20,2024-08,Q3-2024,P007,Standing Desk,Furniture,C006,Sumaiya Akter,Individual,Dhaka,Individual,Arif Khan,Online,8,274.82,0,0.0,2198.56,1496.0,702.56,Cash,Completed,4.5,
ORD-1141,2024-08-20,2024-08,Q3-2024,P006,Office Chair,Furniture,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Dilnoza Haque,Reseller,2,134.47,10,26.89,242.05,221.0,21.05,Cash,Completed,4.7,
ORD-1504,2024-08-20,2024-08,Q3-2024,P009,Notebook Set,Stationery,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Dilnoza Haque,Online,9,5.04,0,0.0,45.36,38.25,7.11,Bank Transfer,Completed,4.0,
ORD-1246,2024-08-21,2024-08,Q3-2024,P004,Mechanical Keyboard,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Arif Khan,In-Store,4,56.34,0,0.0,225.36,187.0,38.36,Bank Transfer,Completed,5.0,
ORD-1274,2024-08-21,2024-08,Q3-2024,P002,Wireless Mouse,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Mohin Uddin,Reseller,17,15.0,20,51.0,204.0,173.4,30.6,Mobile Banking,Completed,3.3,
ORD-1312,2024-08-21,2024-08,Q3-2024,P014,Filing Cabinet,Furniture,C005,Kamal Pasha,SMB,Rajshahi,SMB,Arif Khan,In-Store,1,94.43,15,14.16,80.27,76.5,3.77,Mobile Banking,Pending,,Changed Mind
ORD-1187,2024-08-22,2024-08,Q3-2024,P011,Whiteboard,Stationery,C007,Tariq Hassan,Corporate,Khulna,Corporate,Arif Khan,Online,3,29.54,0,0.0,88.62,63.75,24.87,Mobile Banking,Completed,4.5,
ORD-1279,2024-08-22,2024-08,Q3-2024,P005,Monitor 27in,Electronics,C008,Mitu Begum,SMB,Chittagong,SMB,Mohin Uddin,Online,4,218.23,20,174.58,698.34,680.0,18.34,Bank Transfer,Completed,4.7,
ORD-1320,2024-08-22,2024-08,Q3-2024,P001,Laptop Pro 15,Electronics,C012,Shapna Das,Individual,Mymensingh,Individual,Rakib Islam,Online,3,845.85,10,253.75,2283.8,2040.0,243.8,Mobile Banking,Returned,4.6,
ORD-1942,2024-08-23,2024-08,Q3-2024,P001,Laptop Pro 15,Electronics,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Rakib Islam,Online,20,802.76,0,0.0,16055.2,13600.0,2455.2,Bank Transfer,Completed,2.8,
ORD-2345,2024-08-23,2024-08,Q3-2024,P012,Webcam HD,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Mohin Uddin,In-Store,1,39.11,0,0.0,39.11,34.0,5.11,Cash,Pending,4.8,
ORD-2385,2024-08-23,2024-08,Q3-2024,P015,Sticky Notes Bulk,Stationery,C013,Zahid Hasan,SMB,Sylhet,SMB,Sabrina Noor,In-Store,8,6.34,20,10.14,40.58,40.8,-0.22,Bank Transfer,Completed,3.7,
ORD-1647,2024-08-24,2024-08,Q3-2024,P013,Headset Pro,Electronics,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Arif Khan,Reseller,15,81.67,5,61.25,1163.8,892.5,271.3,Card,Returned,4.2,
ORD-1917,2024-08-24,2024-08,Q3-2024,P011,Whiteboard,Stationery,C013,Zahid Hasan,SMB,Sylhet,SMB,Mohin Uddin,Reseller,13,26.23,20,68.2,272.79,276.25,-3.46,Bank Transfer,Completed,,
ORD-2043,2024-08-24,2024-08,Q3-2024,P002,Wireless Mouse,Electronics,C013,Zahid Hasan,SMB,Sylhet,SMB,Sabrina Noor,In-Store,3,13.61,10,4.08,36.75,30.6,6.15,Card,Pending,5.0,
ORD-1210,2024-08-25,2024-08,Q3-2024,P012,Webcam HD,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Sabrina Noor,In-Store,20,45.59,0,0.0,911.8,680.0,231.8,Cash,Pending,3.2,
ORD-2492,2024-08-25,2024-08,Q3-2024,P002,Wireless Mouse,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Rakib Islam,In-Store,6,12.79,20,15.35,61.39,61.2,0.19,Card,Completed,4.5,
ORD-1261,2024-08-26,2024-08,Q3-2024,P004,Mechanical Keyboard,Electronics,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Mohin Uddin,Direct Sales,2,66.12,20,26.45,105.79,93.5,12.29,Card,Returned,3.5,Defective
ORD-1602,2024-08-26,2024-08,Q3-2024,P007,Standing Desk,Furniture,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Dilnoza Haque,Online,10,267.68,0,0.0,2676.8,1870.0,806.8,Cash,Pending,4.7,
ORD-2040,2024-08-28,2024-08,Q3-2024,P007,Standing Desk,Furniture,C002,Farzana Islam,SMB,Chittagong,SMB,Arif Khan,Reseller,6,210.46,5,63.14,1199.62,1122.0,77.62,Bank Transfer,Completed,,
ORD-1438,2024-08-29,2024-08,Q3-2024,P011,Whiteboard,Stationery,C014,Parisa Begum,Corporate,Dhaka,Corporate,Sabrina Noor,Online,15,28.37,0,0.0,425.55,318.75,106.8,Bank Transfer,Pending,,
ORD-1595,2024-08-29,2024-08,Q3-2024,P005,Monitor 27in,Electronics,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Arif Khan,Reseller,10,233.59,10,233.59,2102.31,1700.0,402.31,Mobile Banking,Pending,2.6,
ORD-1695,2024-08-29,2024-08,Q3-2024,P015,Sticky Notes Bulk,Stationery,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Dilnoza Haque,Online,4,6.73,0,0.0,26.92,20.4,6.52,Mobile Banking,Completed,3.0,
ORD-2090,2024-08-29,2024-08,Q3-2024,P005,Monitor 27in,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Rakib Islam,Reseller,14,220.4,0,0.0,3085.6,2380.0,705.6,Card,Pending,,Changed Mind
ORD-1830,2024-08-30,2024-08,Q3-2024,P002,Wireless Mouse,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Arif Khan,Online,16,12.5,5,10.0,190.0,163.2,26.8,Mobile Banking,Completed,3.2,Wrong Item
ORD-1463,2024-08-31,2024-08,Q3-2024,P011,Whiteboard,Stationery,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Arif Khan,Online,7,30.88,15,32.42,183.74,148.75,34.99,Card,Returned,4.7,
ORD-2215,2024-08-31,2024-08,Q3-2024,P009,Notebook Set,Stationery,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Mohin Uddin,Reseller,4,5.64,5,1.13,21.43,17.0,4.43,Cash,Pending,4.5,
ORD-1205,2024-09-02,2024-09,Q3-2024,P003,USB-C Hub,Electronics,C010,Riya Sen,SMB,Barisal,SMB,Sabrina Noor,In-Store,13,21.54,5,14.0,266.02,221.0,45.02,Bank Transfer,Completed,,
ORD-1781,2024-09-03,2024-09,Q3-2024,P004,Mechanical Keyboard,Electronics,C002,Farzana Islam,SMB,Chittagong,SMB,Rakib Islam,Online,19,62.42,0,0.0,1185.98,888.25,297.73,Card,Returned,3.7,
ORD-1169,2024-09-04,2024-09,Q3-2024,P013,Headset Pro,Electronics,C011,Imran Ali,Corporate,Dhaka,Corporate,Mohin Uddin,In-Store,11,71.47,0,0.0,786.17,654.5,131.67,Bank Transfer,Completed,3.9,
ORD-1444,2024-09-04,2024-09,Q3-2024,P002,Wireless Mouse,Electronics,C011,Imran Ali,Corporate,Dhaka,Corporate,Arif Khan,Online,20,14.18,5,14.18,269.42,204.0,65.42,Card,Completed,4.8,
ORD-1979,2024-09-04,2024-09,Q3-2024,P008,Desk Lamp,Furniture,C005,Kamal Pasha,SMB,Rajshahi,SMB,Arif Khan,Direct Sales,19,17.15,5,16.29,309.56,290.7,18.86,Card,Pending,4.0,
ORD-1068,2024-09-05,2024-09,Q3-2024,P009,Notebook Set,Stationery,C012,Shapna Das,Individual,Mymensingh,Individual,Dilnoza Haque,Reseller,5,6.05,0,0.0,30.25,21.25,9.0,Mobile Banking,Completed,3.2,
ORD-1960,2024-09-05,2024-09,Q3-2024,P005,Monitor 27in,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Rakib Islam,Direct Sales,12,227.82,15,410.08,2323.76,2040.0,283.76,Card,Returned,3.7,
ORD-2392,2024-09-05,2024-09,Q3-2024,P011,Whiteboard,Stationery,C003,Rahim Uddin,Individual,Sylhet,Individual,Rakib Islam,In-Store,2,30.09,20,12.04,48.14,42.5,5.64,Bank Transfer,Completed,2.7,
ORD-2252,2024-09-06,2024-09,Q3-2024,P011,Whiteboard,Stationery,C010,Riya Sen,SMB,Barisal,SMB,Arif Khan,In-Store,18,27.33,5,24.6,467.34,382.5,84.84,Card,Completed,4.5,
ORD-2289,2024-09-06,2024-09,Q3-2024,P007,Standing Desk,Furniture,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Dilnoza Haque,In-Store,13,213.13,0,0.0,2770.69,2431.0,339.69,Cash,Completed,4.5,
ORD-1542,2024-09-07,2024-09,Q3-2024,P004,Mechanical Keyboard,Electronics,C007,Tariq Hassan,Khulna,Khulna,Corporate,Rakib Islam,Direct Sales,8,54.12,0,0.0,432.96,374.0,58.96,Bank Transfer,Pending,3.6,Wrong Item
ORD-2450,2024-09-07,2024-09,Q3-2024,P011,Whiteboard,Stationery,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Dilnoza Haque,Direct Sales,5,26.21,0,0.0,131.05,106.25,24.8,Cash,Completed,,
ORD-1544,2024-09-08,2024-09,Q3-2024,P005,Monitor 27in,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Arif Khan,Direct Sales,3,244.03,5,36.6,695.49,510.0,185.49,Card,Completed,,
